采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,时间,BV,播放量,30min增量,1h增量
2026-05-14 23:58:06,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,112369.0,6630.0,852.0,6551.0,487.0,49.0,19.0,2,,,,,
2026-05-14 23:58:06,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902536.0,21615.0,21056.0,18566.0,4173.0,3898.0,6693.0,2,,,,,
2026-05-14 23:58:06,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50827.0,684.0,322.0,900.0,494.0,19.0,14.0,2,,,,,
2026-05-14 23:58:06,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,971241.0,16231.0,10899.0,15643.0,1423.0,2353.0,1980.0,3,,,,,
2026-05-14 23:58:06,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,584.0,3.0,0.0,0.0,1.0,0.0,0.0,1,,,,,
2026-05-14 23:58:06,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18768.0,4183.0,800.0,3181.0,35.0,14.0,51.0,1,,,,,
2026-05-14 23:58:06,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7695.0,582.0,143.0,378.0,12.0,4.0,23.0,1,,,,,
2026-05-14 23:58:06,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,193220.0,24978.0,2948.0,17789.0,272.0,100.0,272.0,1,,,,,
2026-05-14 23:58:06,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,22342.0,1511.0,179.0,1310.0,39.0,19.0,8.0,3,,,,,
2026-05-14 23:58:06,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36593.0,7412.0,3370.0,2772.0,201.0,257.0,423.0,3,,,,,
2026-05-14 23:58:06,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,8547.0,875.0,157.0,515.0,45.0,40.0,19.0,3,,,,,
